Retweet Count,Mention Count,Follower Count,Verified,Tweet Frequency,Hashtag Count,Account Age,Engagement Ratio,Bot Label,Predicted Label,Bot Probability
113,15,607,0,38,19,190,0.18585526315789475,1,1,0.99999785
101,28,1034,0,28,6,150,0.09758454106280193,1,1,0.9999919
82,12,1093,0,34,18,73,0.07495429616087751,1,1,0.9999708
106,27,1939,0,14,11,61,0.05463917525773196,1,1,0.99919575
12,5,4028,0,4,4,2171,0.0029784065524944155,0,0,1.3510673e-07
199,7,754,0,47,10,270,0.2635761589403974,1,1,0.9999863
154,22,1365,0,12,14,49,0.11273792093704246,1,1,0.9999937
61,0,830,0,3,0,740,0.07340553549939831,0,0,0.00044966143
19,2,2496,0,7,3,3594,0.007609130957148579,0,0,1.3044056e-06
180,13,1605,0,48,14,130,0.11207970112079702,1,1,0.9999999
72,25,1096,0,25,13,13,0.06563354603463993,1,1,0.99999225
100,21,973,0,47,8,193,0.1026694045174538,1,1,0.99999654
100,13,1475,0,22,12,311,0.06775067750677506,1,1,0.9987638
93,8,670,0,42,12,243,0.13859910581222057,1,1,0.99997365
154,14,1713,0,45,8,364,0.08984830805134189,1,1,0.9999883
67,3,501,0,5,0,1399,0.13346613545816732,0,0,7.6531636e-05
175,29,1393,0,44,8,352,0.12553802008608322,1,1,1.0
63,5,738,0,26,13,328,0.08525033829499323,1,1,0.9989127
23,6,4584,0,2,0,1774,0.005016357688113413,0,0,2.478038e-06
5,9,113,1,8,2,436,0.043859649122807015,0,0,0.00020248495
31,9,4069,0,1,3,2992,0.007616707616707617,0,0,8.9680447e-07
67,4,1009,0,1,3,2796,0.06633663366336634,0,0,5.0600403e-05
162,30,624,0,26,11,215,0.2592,1,1,0.9999995
165,19,1265,0,22,16,194,0.13033175355450238,1,1,0.9999994
196,28,1453,0,33,15,187,0.13480055020632736,1,1,0.9999999
64,14,775,0,36,16,73,0.08247422680412371,1,1,0.9999778
177,32,1125,0,10,5,351,0.15719360568383658,1,1,0.9999845
187,33,1501,0,27,19,294,0.12450066577896138,1,1,0.9999999
74,7,4938,0,7,1,3490,0.014982790038469326,0,0,5.5741793e-08
128,35,1349,0,16,14,105,0.09481481481481481,1,1,0.99999917
43,4,3667,1,2,2,2113,0.011723009814612868,0,0,3.3926575e-10
60,3,4296,0,7,1,2793,0.013963230160577147,0,0,6.507721e-08
72,26,141,0,33,7,218,0.5070422535211268,1,1,0.9999993
37,5,1345,0,2,2,2878,0.0274888558692422,0,0,2.4885246e-06
139,12,888,0,15,18,359,0.156355455568054,1,1,0.9999597
61,8,1357,1,9,4,1062,0.04491899852724595,0,0,3.730541e-05
84,37,180,0,30,19,180,0.46408839779005523,1,1,0.9999999
39,7,3973,0,5,0,3212,0.009813789632611978,0,0,3.932982e-08
132,37,1509,0,37,19,118,0.08741721854304636,1,1,0.9999987
128,18,531,0,28,15,271,0.24060150375939848,1,1,0.999987
122,24,439,0,43,10,26,0.2772727272727273,1,1,0.9999988
141,13,1283,0,41,15,309,0.10981308411214953,1,1,0.9999987
127,32,1769,0,33,17,13,0.07175141242937853,1,1,0.99999976
55,2,2446,0,3,1,1544,0.022476501838986515,0,0,1.435024e-05
33,0,3409,1,4,1,1355,0.00967741935483871,0,0,1.7413406e-07
6,8,3282,0,6,1,1076,0.0018275967103259215,0,0,1.2500515e-05
76,29,1172,0,27,10,257,0.06479113384484228,1,1,0.99995995
7,6,970,0,5,2,635,0.007209062821833162,0,0,3.6070345e-05
87,23,1593,0,35,11,138,0.054579673776662486,1,1,0.9999229
127,23,1687,0,39,9,223,0.07523696682464455,1,1,0.9999379
35,3,2358,0,8,1,2405,0.01483679525222552,0,0,1.2449336e-05
10,5,395,0,5,0,2656,0.025252525252525252,0,0,1.4306581e-06
96,19,376,0,22,15,90,0.2546419098143236,1,1,0.99997616
28,8,3513,0,1,1,2620,0.00796812749003984,0,0,2.1766703e-06
152,14,1934,0,18,15,31,0.07855297157622738,1,1,0.99974614
109,7,1741,0,23,14,217,0.06257175660160735,1,1,0.99883443
51,28,960,0,23,11,356,0.053069719042663895,1,1,0.9998988
73,31,675,0,46,10,222,0.10798816568047337,1,1,1.0
75,5,140,0,13,17,249,0.5319148936170213,1,1,0.9993389
15,9,2001,0,1,3,1956,0.007492507492507493,0,0,6.4204396e-05
25,8,2770,0,6,0,994,0.009022013713460845,0,0,1.3483694e-05
105,35,247,0,31,9,175,0.42338709677419356,1,1,0.9999999
163,18,908,0,14,14,292,0.1793179317931793,1,1,0.9999962
68,6,2435,0,2,0,3338,0.027914614121510674,0,0,6.294001e-06
64,0,4088,1,1,0,774,0.015651748593788213,0,0,1.0065386e-06
108,32,510,0,42,9,297,0.21135029354207435,1,1,0.9999999
53,7,4764,1,8,0,2680,0.01112277019937041,0,0,9.961424e-10
183,29,118,0,10,13,257,1.5378151260504203,1,1,1.0
7,0,771,0,2,1,2340,0.009067357512953367,0,0,3.9310053e-06
159,21,1218,0,21,16,131,0.13043478260869565,1,1,0.9999807
54,4,1076,1,1,2,611,0.05013927576601671,0,0,4.484203e-06
73,20,1221,0,39,6,65,0.05973813420621931,1,1,0.9998847
77,5,4283,0,9,3,2951,0.017973856209150325,0,0,4.6939035e-06
78,9,4409,0,9,2,601,0.017687074829931974,0,0,0.0006167535
110,25,1812,0,19,11,260,0.06067291781577496,1,1,0.9998248
56,6,3134,1,4,3,2210,0.017862838915470493,0,0,4.7533877e-10
176,21,1704,0,20,18,227,0.1032258064516129,1,1,0.99999726
26,4,1996,0,3,2,1937,0.013019529293940912,0,0,7.422371e-06
162,39,863,0,13,9,228,0.1875,1,1,0.99999845
49,9,4342,0,8,3,2861,0.011282523601197329,0,0,2.8099153e-06
149,6,1501,0,26,12,166,0.09920106524633822,1,1,0.9999249
65,1,558,0,8,2,3050,0.11627906976744186,0,0,1.7856577e-05
106,21,1243,0,48,12,195,0.08520900321543408,1,1,0.99999785
17,2,3841,0,3,4,2978,0.004424778761061947,0,0,4.7306908e-06
135,22,665,0,32,6,178,0.20270270270270271,1,1,0.99997723
80,37,291,0,23,15,254,0.273972602739726,1,1,0.99999857
184,35,433,0,23,16,107,0.423963133640553,1,1,1.0
23,0,563,0,6,2,1205,0.040780141843971635,0,0,7.346266e-06
130,35,1635,0,21,11,54,0.07946210268948656,1,1,0.9999981
63,3,1064,0,8,0,1021,0.059154929577464786,0,0,0.0007199538
139,8,984,0,21,5,21,0.14111675126903553,1,1,0.99771655
47,3,151,0,1,3,1036,0.3092105263157895,0,0,0.0003929885
113,19,827,0,14,8,28,0.13647342995169082,1,1,0.99971503
57,3,1174,0,3,1,1366,0.04851063829787234,0,0,3.4616787e-05
22,0,1146,0,5,1,843,0.01918047079337402,0,0,5.867692e-06
50,7,1644,0,12,9,285,0.030395136778115502,1,0,0.38949594
37,3,700,0,4,0,2170,0.052781740370898715,0,0,1.8738323e-05
37,5,1854,0,7,4,3075,0.019946091644204852,0,0,3.0887345e-06
70,35,501,0,30,14,41,0.1394422310756972,1,1,1.0
15,8,4795,0,7,3,2863,0.003127606338615513,0,0,2.1614107e-06
65,5,3620,0,1,0,3303,0.01795084230875449,0,0,3.3803826e-07
16,6,4339,0,7,0,3209,0.003686635944700461,0,0,8.3252285e-09
129,35,374,0,34,18,353,0.344,1,1,0.99999976
78,8,571,0,3,2,2270,0.13636363636363635,0,0,0.00025109484
136,36,613,0,22,5,248,0.22149837133550487,1,1,0.99999785
65,6,166,0,6,4,2089,0.38922155688622756,0,0,0.00082441536
60,4,4085,0,5,0,2376,0.014684287812041116,0,0,5.9870234e-07
56,3,2603,0,1,0,1585,0.021505376344086023,0,0,0.00017105324
171,30,1879,0,10,8,39,0.09095744680851064,1,1,0.99989665
37,7,1284,0,5,4,1771,0.028793774319066146,0,0,0.0003124734
66,3,1341,0,1,1,3253,0.04918032786885246,0,0,7.6154095e-07
164,30,692,0,18,14,179,0.23665223665223664,1,1,0.9999982
7,1,627,0,8,0,2041,0.011146496815286623,0,0,1.3989215e-05
161,25,947,0,28,13,303,0.169831223628692,1,1,0.99999356
134,24,967,0,17,14,9,0.1384297520661157,1,1,0.9999101
6,2,1092,0,9,1,2121,0.0054894784995425435,0,0,4.565467e-05
66,29,375,0,47,8,350,0.17553191489361702,1,1,0.99999285
55,1,4582,0,4,0,1099,0.012000872790748417,0,0,3.2181418e-07
170,37,470,0,36,17,4,0.3609341825902335,1,1,1.0
177,30,903,0,41,12,110,0.19579646017699115,1,1,0.99999976
75,0,4163,0,8,0,530,0.018011527377521614,0,0,0.00031777163
135,38,749,0,28,8,184,0.18,1,1,0.99999976
82,14,1855,0,25,18,68,0.04418103448275862,1,1,0.9996495
141,20,524,0,42,7,149,0.26857142857142857,1,1,0.99999976
58,13,1351,0,18,15,273,0.042899408284023666,1,1,0.998497
94,12,989,0,25,6,125,0.09494949494949495,1,1,0.9989158
37,0,1246,0,9,4,807,0.02967121090617482,0,0,0.0048833247
67,22,1665,0,10,7,136,0.040216086434573826,1,1,0.9908794
29,9,486,0,8,2,1054,0.059548254620123205,0,0,6.994823e-05
144,37,934,0,27,17,231,0.15401069518716579,1,1,1.0
42,8,4979,0,5,0,3596,0.008433734939759036,0,0,1.1027454e-05
26,3,2697,0,1,4,2247,0.009636767976278725,0,0,0.000235348
62,12,394,0,14,16,169,0.1569620253164557,1,1,0.9999399
82,26,1844,0,18,13,210,0.044444444444444446,1,1,0.9997781
78,31,995,0,45,17,17,0.0783132530120482,1,1,0.99999964
50,2,3227,0,3,1,2649,0.015489467162329617,0,0,3.2100496e-07
103,14,1006,0,34,17,272,0.10228401191658391,1,1,0.99995875
59,4,4748,0,1,3,2973,0.012423668140661192,0,0,5.848646e-06
6,7,2071,0,6,2,2233,0.0028957528957528956,0,0,5.7240327e-06
63,0,1771,0,4,4,2361,0.035553047404063204,0,0,2.5726318e-05
174,11,144,0,32,12,69,1.2,1,1,1.0
130,34,118,0,18,10,89,1.0924369747899159,1,1,0.9999999
70,9,3379,0,8,2,574,0.020710059171597635,0,0,0.0014625082
40,9,987,1,1,4,1649,0.04048582995951417,0,0,2.4046889e-05
50,27,1150,0,49,7,67,0.043440486533449174,1,1,0.99996674
39,7,3626,0,7,1,791,0.010752688172043012,0,0,9.620472e-07
109,5,546,0,38,14,220,0.19926873857404023,1,1,0.99996436
40,0,4454,0,3,4,454,0.008978675645342313,0,0,0.00043525736
133,17,769,0,42,9,78,0.17272727272727273,1,1,0.9999981
18,7,3770,0,4,2,1051,0.00477326968973747,0,0,2.2936598e-07
181,34,1639,0,28,19,223,0.11036585365853659,1,1,1.0
57,6,3180,0,6,1,988,0.017918893429739076,0,0,2.9445682e-05
72,31,1936,0,15,14,189,0.0371708828084667,1,1,0.9999901
99,23,1918,0,10,12,22,0.05158936946326212,1,1,0.9989272
70,7,4051,0,7,2,3133,0.017275419545903257,0,0,6.764738e-07
12,5,1311,0,8,0,2246,0.009146341463414634,0,0,8.934293e-06
129,35,947,0,15,9,90,0.1360759493670886,1,1,0.99999213
76,7,4735,0,5,1,587,0.016047297297297296,0,0,2.3063278e-06
81,6,1705,0,34,8,189,0.047479484173505275,1,1,0.9979468
69,3,909,0,9,3,1643,0.07582417582417582,0,0,0.0007821829
87,37,525,0,31,13,18,0.16539923954372623,1,1,1.0
131,20,1143,0,24,12,269,0.1145104895104895,1,1,0.9999523
92,11,1704,0,26,6,288,0.05395894428152493,1,1,0.9949595
104,17,1991,0,32,18,29,0.05220883534136546,1,1,0.9999678
114,33,1095,0,14,14,163,0.10401459854014598,1,1,0.9999988
150,11,1576,0,44,17,141,0.09511731135066583,1,1,0.9999999
70,5,4333,0,9,3,1192,0.016151361329026302,0,0,2.470179e-05
44,6,530,0,3,4,897,0.08286252354048965,0,0,0.00045804735
23,0,868,0,3,2,1696,0.026467203682393557,0,0,2.9527453e-05
77,10,788,0,15,11,313,0.09759188846641319,1,1,0.99963164
193,28,1437,0,14,13,234,0.13421418636995827,1,1,0.99999964
125,9,894,0,46,19,348,0.13966480446927373,1,1,0.9999957
79,22,1421,0,36,7,231,0.05555555555555555,1,1,0.99991465
64,1,4180,0,8,4,1447,0.01530734274097106,0,0,3.255981e-05
43,1,997,0,7,1,930,0.04308617234468938,0,0,0.0017810481
143,16,1318,0,44,15,317,0.10841546626231995,1,1,0.9999987
72,8,3983,0,4,1,1264,0.018072289156626505,0,0,1.614186e-05
67,0,1289,0,6,0,746,0.05193798449612403,0,0,0.00090284797
154,39,1791,0,22,7,43,0.0859375,1,1,0.99998844
60,2,997,0,2,4,2064,0.06012024048096192,0,0,0.00013300084
91,11,1242,0,24,16,296,0.07320997586484312,1,1,0.99991584
41,1,3406,0,7,4,1620,0.012034047549163486,0,0,1.0027732e-05
156,35,1946,0,25,14,184,0.08012326656394453,1,1,0.9999937
183,32,477,0,41,16,202,0.38284518828451886,1,1,1.0
195,8,931,0,18,11,114,0.2092274678111588,1,1,0.9997229
113,11,1337,0,49,7,194,0.08445440956651719,1,1,0.9995807
56,5,2515,0,4,1,1862,0.022257551669316374,0,0,1.9449278e-06
141,39,1090,0,40,17,207,0.12923923006416133,1,1,1.0
195,31,668,0,44,8,173,0.2914798206278027,1,1,0.99999976
84,32,551,0,48,17,358,0.15217391304347827,1,1,0.9999999
19,4,3052,0,1,2,1727,0.006223386832623649,0,0,8.3447134e-07
126,5,104,0,38,12,336,1.2,1,1,0.99999547
51,7,1532,0,3,0,1011,0.033268101761252444,0,0,0.00012372708
98,36,50,0,18,17,26,1.9215686274509804,1,1,1.0
75,5,334,0,3,0,2448,0.22388059701492538,0,0,0.0001196975
31,4,2788,0,1,3,1530,0.011115095016134816,0,0,6.251889e-05
158,19,405,0,15,5,19,0.3891625615763547,1,1,0.9995353
33,5,4322,0,8,1,3541,0.007633587786259542,0,0,6.5271104e-09
194,34,1506,0,19,11,157,0.12873258128732581,1,1,0.9999999
196,11,1843,0,35,19,38,0.10629067245119306,1,1,0.99985015
151,20,692,0,11,19,348,0.2178932178932179,1,1,0.9999713
47,9,2986,0,4,4,1924,0.015734851021091397,0,0,0.00016856176
43,3,855,0,5,4,874,0.05023364485981308,0,0,0.0007207631
78,30,719,0,28,14,293,0.10833333333333334,1,1,0.99998486
164,34,1036,0,12,15,122,0.15814850530376084,1,1,0.9999999
11,0,4494,1,5,0,2774,0.002447163515016685,0,0,3.880144e-09
176,9,638,0,38,7,91,0.27543035993740217,1,1,0.99999964
57,36,460,0,29,14,269,0.12364425162689804,1,1,0.99999785
142,39,1264,0,17,17,95,0.11225296442687747,1,1,1.0
34,5,652,1,2,1,2606,0.05206738131699847,0,0,8.8304555e-09
7,2,2629,0,9,1,2624,0.002661596958174905,0,0,3.5850233e-06
34,1,4860,0,1,1,1637,0.00699444558732771,0,0,6.3309817e-06
97,24,328,0,11,12,287,0.2948328267477204,1,1,0.99998796
179,18,972,0,13,5,141,0.18396711202466598,1,1,0.9999337
177,12,789,0,11,10,31,0.2240506329113924,1,1,0.99977106
25,9,1773,0,3,3,1334,0.014092446448703494,0,0,5.5431014e-05
154,38,78,0,46,8,61,1.9493670886075949,1,1,1.0
120,10,174,0,20,16,243,0.6857142857142857,1,1,0.9999956
70,7,1563,0,27,12,10,0.04475703324808184,1,1,0.9984291
61,11,972,0,26,5,192,0.06269270298047276,1,1,0.99578226
30,2,861,0,5,2,2093,0.03480278422273782,0,0,1.3382773e-06
29,8,3759,1,1,2,2226,0.007712765957446808,0,0,2.5181826e-09
182,29,1209,0,31,16,295,0.15041322314049588,1,1,1.0
56,3,3495,1,5,4,2340,0.016018306636155607,0,0,1.2027236e-09
63,6,4773,0,1,3,1126,0.013196480938416423,0,0,3.37689e-07
147,15,1928,0,43,5,282,0.07620528771384137,1,1,0.99993396
174,27,1651,0,31,14,354,0.1053268765133172,1,1,0.9999994
14,9,4063,0,7,2,2941,0.0034448818897637795,0,0,8.555674e-08
163,13,1338,0,25,8,48,0.12173263629574309,1,1,0.9999212
74,9,4292,0,6,4,572,0.017237363149312835,0,0,0.00042567332
55,30,1957,0,20,12,259,0.028089887640449437,1,1,0.9995869
78,0,1943,0,9,2,1200,0.040123456790123455,0,0,0.0004891954
187,6,1741,0,35,9,306,0.10734787600459242,1,1,0.9999585
58,9,2675,0,6,3,383,0.021674140508221227,0,0,0.0015836714
43,8,165,0,6,0,2524,0.25903614457831325,0,0,0.0001498004
15,6,3578,0,9,4,3047,0.004191114836546521,0,0,4.228661e-06
170,38,779,0,18,16,258,0.21794871794871795,1,1,1.0
73,3,4641,0,5,2,2224,0.015725980180956483,0,0,2.516177e-08
26,9,364,0,3,1,1010,0.07123287671232877,0,0,0.0003382515
162,9,367,0,15,19,187,0.44021739130434784,1,1,0.9999789
160,29,880,0,13,12,123,0.18161180476730987,1,1,0.999998
36,7,3731,0,3,1,1422,0.00964630225080386,0,0,5.3479184e-06
74,4,2055,0,9,0,1981,0.03599221789883268,0,0,3.5452646e-05
152,35,224,0,28,18,355,0.6755555555555556,1,1,1.0
114,8,398,0,37,6,282,0.2857142857142857,1,1,0.9995888
196,10,409,0,10,12,51,0.47804878048780486,1,1,0.99954814
134,28,540,0,34,19,183,0.2476894639556377,1,1,0.9999995
132,33,1777,0,19,12,268,0.07424071991001124,1,1,0.9999963
75,0,3588,1,6,0,1694,0.020897185845639453,0,0,7.426127e-08
167,20,1878,0,17,12,205,0.08887706226716338,1,1,0.99998045
15,5,3587,0,1,1,1553,0.004180602006688963,0,0,1.4351184e-06
68,0,4397,0,2,1,1088,0.015461573442473852,0,0,4.3488685e-06
60,4,2922,0,1,3,2694,0.020526855969893943,0,0,2.6522355e-06
171,16,1185,0,30,14,317,0.14418212478920742,1,1,0.9999969
58,1,669,0,3,0,1103,0.08656716417910448,0,0,0.00032551526
63,5,1357,0,4,4,947,0.04639175257731959,0,0,0.001250101
142,36,170,0,41,9,59,0.8304093567251462,1,1,1.0
22,2,1209,0,2,1,3321,0.01818181818181818,0,0,9.9890016e-08
73,2,2546,0,5,2,1167,0.02866117000392619,0,0,4.5170975e-05
173,32,1765,0,39,6,244,0.09796149490373726,1,1,0.99999976
30,7,3107,0,7,0,884,0.009652509652509652,0,0,2.0137259e-05
60,9,1251,1,3,1,531,0.04792332268370607,0,0,1.5502002e-05
24,4,2607,0,7,3,1570,0.009202453987730062,0,0,4.700798e-06
127,15,1707,0,16,17,202,0.0743559718969555,1,1,0.999987
122,14,1166,0,28,12,95,0.10454155955441302,1,1,0.9999646
186,37,834,0,43,17,265,0.22275449101796407,1,1,1.0
20,2,3818,0,2,2,503,0.005236973029588898,0,0,5.9574913e-06
65,9,3808,0,5,1,1920,0.017064846416382253,0,0,2.53265e-06
141,28,1635,0,14,9,253,0.08618581907090464,1,1,0.9999397
16,9,1887,0,8,1,1566,0.00847457627118644,0,0,1.7170272e-05
49,6,3980,0,6,4,1336,0.012308465209746294,0,0,7.0570736e-06
93,26,1330,0,47,7,275,0.06987227648384674,1,1,0.9999286
164,7,1793,0,32,14,82,0.09141583054626533,1,1,0.9999908
17,9,3837,0,7,2,2723,0.004429390307451798,0,0,2.5106982e-07
62,3,4796,0,8,0,3345,0.012924744632061705,0,0,3.024225e-08
57,7,1217,1,4,4,2265,0.046798029556650245,0,0,1.0620772e-05
53,12,219,0,33,15,17,0.2409090909090909,1,1,0.9998814
134,30,1955,0,36,11,218,0.06850715746421268,1,1,0.99997246
80,10,422,0,17,11,108,0.18912529550827423,1,1,0.9997632
191,20,870,0,18,14,256,0.21928817451205512,1,1,0.99999285
74,2,2927,0,5,4,1842,0.025273224043715847,0,0,0.00013814299
138,28,620,0,34,8,80,0.2222222222222222,1,1,0.99999976
181,38,183,0,37,10,348,0.9836956521739131,1,1,1.0
191,11,898,0,31,7,65,0.21245828698553948,1,1,0.9999938
101,35,1294,0,39,13,207,0.077992277992278,1,1,0.9999999
148,34,515,0,43,14,139,0.2868217054263566,1,1,1.0
43,7,3067,0,8,2,2243,0.014015645371577574,0,0,3.9515958e-06
35,5,2836,1,9,3,543,0.012336975678533662,0,0,2.3386217e-07
184,10,287,0,33,7,83,0.6388888888888888,1,1,1.0
13,3,2887,0,8,4,1825,0.004501385041551247,0,0,3.8454345e-05
168,30,487,0,23,11,157,0.3442622950819672,1,1,0.99999976
183,11,549,0,46,9,18,0.3327272727272727,1,1,1.0
63,0,3721,0,3,2,1192,0.0169263836646964,0,0,5.5067947e-05
56,7,2749,0,9,2,2368,0.020363636363636365,0,0,4.9453533e-06
145,30,1727,0,15,15,186,0.08391203703703703,1,1,0.99994206
100,9,533,0,22,5,205,0.18726591760299627,1,1,0.9889424
60,12,1840,0,34,12,32,0.03259098316132537,1,1,0.99944466
7,3,3152,0,4,2,2145,0.0022201078338090706,0,0,5.6377667e-07
154,32,606,0,34,14,189,0.25370675453047775,1,1,1.0
191,12,1117,0,23,5,80,0.1708407871198569,1,1,0.9995034
184,19,131,0,33,5,243,1.393939393939394,1,1,1.0
60,7,1580,0,3,0,3068,0.03795066413662239,0,0,2.145047e-05
89,18,1081,0,39,9,231,0.0822550831792976,1,1,0.9999368
129,10,1456,0,42,16,18,0.08853809196980096,1,1,0.99999917
24,7,111,0,6,0,3430,0.21428571428571427,0,0,0.00023341633
96,33,1048,0,31,17,77,0.09151572926596759,1,1,1.0
58,28,1069,0,24,8,13,0.05420560747663551,1,1,0.9998503
48,4,2494,0,5,0,1850,0.019238476953907815,0,0,5.5046553e-06
125,21,427,0,49,9,155,0.29205607476635514,1,1,0.99999917
38,3,356,0,1,0,623,0.10644257703081232,0,0,0.002522878
55,5,4175,1,6,4,2023,0.013170498084291188,0,0,1.3828862e-08
55,33,236,0,26,9,60,0.2320675105485232,1,1,0.9999989
174,21,1479,0,30,7,178,0.11756756756756757,1,1,0.9999988
120,9,700,0,30,6,99,0.17118402282453637,1,1,0.9997576
64,9,965,0,22,7,332,0.06625258799171843,1,1,0.98623765
41,5,673,0,8,0,2375,0.06083086053412463,0,0,6.37425e-06
70,35,1589,0,30,12,25,0.0440251572327044,1,1,0.99999833
39,0,754,0,5,0,2966,0.051655629139072845,0,0,4.447301e-06
141,18,480,0,13,9,84,0.29313929313929316,1,1,0.999818
125,37,595,0,33,8,197,0.20973154362416108,1,1,0.9999999
79,28,535,0,49,11,292,0.14738805970149255,1,1,0.99999857
56,6,1075,0,1,4,2683,0.05204460966542751,0,0,3.968125e-05
91,20,1087,0,24,14,63,0.08363970588235294,1,1,0.99977595
76,27,1781,0,38,13,309,0.04264870931537598,1,1,0.99996245
112,13,101,0,16,9,260,1.0980392156862746,1,1,0.99997056
182,15,246,0,37,13,255,0.7368421052631579,1,1,1.0
71,1,613,0,5,1,3032,0.11563517915309446,0,0,4.4784333e-06
186,24,502,0,37,14,82,0.3697813121272366,1,1,0.9999999
53,0,2759,0,7,1,3541,0.01920289855072464,0,0,9.615363e-07
19,2,1960,0,3,3,2059,0.009688934217236104,0,0,2.4628089e-06
63,4,3216,0,1,0,751,0.019583462853590302,0,0,0.00033529
76,8,3437,0,9,0,694,0.02210587550901687,0,0,0.00029946072
51,6,759,1,1,1,2726,0.06710526315789474,0,0,1.1848553e-07
66,7,3318,1,5,4,749,0.019885507683037058,0,0,1.0060532e-07
156,32,109,0,12,7,146,1.4181818181818182,1,1,1.0
64,1,2711,0,9,3,2310,0.02359882005899705,0,0,4.1304345e-05
76,2,2378,0,6,4,2829,0.031946195880622114,0,0,8.296181e-06
39,2,2825,1,8,4,3537,0.013800424628450107,0,0,2.4415117e-09
62,13,181,0,43,12,293,0.34065934065934067,1,1,0.99998844
50,16,1889,0,30,15,44,0.026455026455026454,1,1,0.99831307
62,1,2006,0,4,3,2275,0.03089187842551071,0,0,7.519714e-07
193,14,523,0,11,7,275,0.3683206106870229,1,1,0.9999298
57,3,286,1,3,4,1147,0.1986062717770035,0,0,1.5652297e-06
50,2,4730,1,4,1,1967,0.01056859015007398,0,0,1.2583098e-10
104,20,1208,0,40,14,19,0.08602150537634409,1,1,0.9999449
32,2,3327,0,4,4,697,0.009615384615384616,0,0,1.7464743e-05
188,19,1628,0,26,10,306,0.11540822590546347,1,1,0.9999963
53,26,77,0,31,11,101,0.6794871794871795,1,1,0.9999976
38,0,4746,0,8,0,3320,0.008005055824731409,0,0,3.1385837e-06
32,9,1118,0,3,3,3124,0.028596961572832886,0,0,2.865303e-06
125,39,1029,0,26,16,233,0.12135922330097088,1,1,0.9999974
41,5,4676,0,8,4,2776,0.008766303185802866,0,0,5.6417144e-07
52,4,2207,0,3,0,408,0.02355072463768116,0,0,0.005941244
41,8,608,0,8,4,3310,0.06732348111658457,0,0,2.666743e-06
157,37,848,0,39,16,172,0.18492343934040048,1,1,1.0
100,28,1597,0,33,14,188,0.0625782227784731,1,1,0.9999933
17,7,1006,0,8,3,1205,0.016881827209533268,0,0,1.6479762e-05
127,32,1144,0,11,13,43,0.11091703056768559,1,1,0.9999796
62,25,569,0,37,7,23,0.10877192982456141,1,1,0.99997854
64,6,351,0,21,13,308,0.18181818181818182,1,1,0.9984603
118,7,981,0,28,6,172,0.12016293279022404,1,1,0.9976615
127,32,1009,0,36,10,67,0.12574257425742574,1,1,0.9999999
67,8,3785,0,7,4,2570,0.017696777601690437,0,0,1.1826612e-06
35,8,4543,0,6,4,1645,0.0077024647887323945,0,0,1.5884856e-06
50,8,4872,0,5,2,930,0.010260619741432383,0,0,6.385165e-06
61,10,1415,0,25,14,261,0.04307909604519774,1,1,0.9993326
63,34,634,0,35,9,29,0.09921259842519685,1,1,0.99993384
12,6,914,0,3,4,1228,0.013114754098360656,0,0,5.936821e-05
54,20,235,0,26,10,250,0.2288135593220339,1,1,0.9998528
56,3,4419,0,2,3,3646,0.012669683257918552,0,0,3.363081e-06
62,2,1636,0,6,3,979,0.037874160048869884,0,0,5.305271e-05
76,7,661,0,5,0,1422,0.1148036253776435,0,0,0.00016929433
94,11,941,0,25,11,155,0.09978768577494693,1,1,0.9994398
127,37,1663,0,42,16,276,0.07632211538461539,1,1,1.0
40,6,3160,0,3,4,2948,0.012654223347042075,0,0,5.7768216e-06
74,7,1849,0,6,1,1212,0.04,0,0,1.7649994e-05
74,7,2976,0,3,3,1060,0.024857238831037957,0,0,9.8492994e-05
42,1,4222,1,7,4,737,0.009945536348567369,0,0,9.0816556e-08
98,17,1689,0,43,8,125,0.05798816568047337,1,1,0.9999782
177,22,586,0,14,7,170,0.30153321976149916,1,1,0.99997604
36,4,4449,0,1,4,1571,0.008089887640449439,0,0,1.693978e-06
13,7,3828,0,8,4,1919,0.0033951423348132673,0,0,0.0001470935
143,11,1520,0,35,12,46,0.09401709401709402,1,1,0.999936
95,15,1959,0,23,9,319,0.04846938775510204,1,1,0.9944667
7,6,939,0,2,4,1875,0.007446808510638298,0,0,0.00014300969
63,9,4014,1,1,4,726,0.01569115815691158,0,0,2.560833e-06
66,9,2244,0,6,3,1605,0.029398663697104678,0,0,0.00010087337
53,8,1472,0,39,6,95,0.03598099117447386,1,1,0.9969869
81,13,617,0,17,18,161,0.13106796116504854,1,1,0.9999411
70,16,1672,0,11,17,126,0.04184100418410042,1,1,0.99932694
8,3,1886,0,8,3,917,0.0042395336512983575,0,0,9.278008e-05
54,1,381,0,8,1,468,0.14136125654450263,0,0,0.0024348616
144,21,815,0,34,17,268,0.17647058823529413,1,1,0.9999999
62,23,1314,0,34,19,315,0.04714828897338403,1,1,0.9999471
